model,prompt,mode,sample,batch,title,key_tonic,key_mode,key_confidence,key_declared_tonic,key_declared_mode,key_mode_best,mode_match,scale_consistency,pitch_class_entropy,pitch_entropy,pitch_in_scale_rate,consonance_rate,chord_tone_rate,chord_tonal_distance,structureness,polyphony,n_voices,n_instruments,instrument_rarity,n_dynamic_marks,dynamic_span,dynamic_changes,velocity_mean,dynamics_range,empty_beat_rate,groove_consistency,pitch_interval,ioi,rhythm_entropy,n_pitches_used,pitch_range,tempo_bpm,tempo_defaulted,n_notes,length_seconds,note_density,valence,arousal,affect_quadrant,features_version
gpt-5,uniquely-you,abc,18,20260819_201530__models_40_prompts_3,Echoes of Circuits,G,major,0.785,D,minor,minor,0,1.0,2.4822,3.4139,0.9251,0.3717,0.78,0.219,0.9625,2.897,3,1,1.04,0,0,0,88.1,25,0.0,0.9996,7.223,0.3906,1.314,17.0,34.0,96.0,0,503,82.5,3.81,-1,0.632,angry/tense,3
gemini-3.1-pro-thinking,express-yourself,abc,18,20260819_201530__models_40_prompts_3,Echoes of the Forgotten,A,minor,1.094,A,minor,minor,1,1.0,2.6163,4.6026,1.0,0.7591,0.8577,1.806,0.9835,1.9995,2,1,1.04,0,0,0,90.4,25,0.0,0.9994,20.008,0.9265,0.8344,31.0,57.0,90.0,0,241,85.3,1.88,-1,0.406,sad/depressed,3
kimi-k3-thinking,express-yourself,abc,18,20260819_201530__models_40_prompts_3,Glass Harbor,D,major,1.455,D,major,major,1,1.0,2.7109,4.1659,1.0,0.7708,0.9207,2.051,0.974,1.9803,2,1,1.04,0,0,0,93.9,25,0.0,0.9996,14.831,1.0833,0.8291,24.0,39.0,116.0,0,220,82.8,1.38,1,0.497,serene/content,3
gpt-5.2,uniquely-you,abc,18,20260819_201530__models_40_prompts_3,"Threaded Circuits, Breathing Lines",D,minor,1.311,D,minor,minor,1,1.0,2.6276,2.9481,1.0,0.8466,0.6964,1.936,0.9892,1.927,2,1,1.04,0,0,0,91.2,25,0.0,0.9993,4.812,1.1047,0.6201,12.0,27.0,100.0,0,342,115.2,1.78,-1,0.451,sad/depressed,3
gpt-5.1,uniquely-you,abc,18,20260819_201530__models_40_prompts_3,Echoes of Circuits,A,minor,1.127,A,minor,minor,1,1.0,2.5915,4.1384,1.0,0.5708,0.8409,1.778,1.0,1.6774,3,2,2.86,0,0,0,92.5,25,0.0,0.9996,13.161,1.097,0.4336,24.0,46.0,96.0,0,642,250.0,1.6,-1,0.411,sad/depressed,3
gpt-5.4,uniquely-you,abc,18,20260819_201530__models_40_prompts_3,Glass Lanterns,D,minor,1.288,D,minor,minor,1,1.0,2.6457,4.0248,1.0,0.5536,0.753,1.548,0.9862,3.0,3,2,2.86,0,0,0,91.3,25,0.0,0.9994,18.42,1.1171,0.3241,23.0,46.0,84.0,0,332,91.4,2.59,-1,0.445,sad/depressed,3
gpt-5.2-thinking,uniquely-you,abc,18,20260819_201530__models_40_prompts_3,Glass & Grain,D,minor,1.357,D,minor,minor,1,0.9862,2.8026,3.6557,0.9862,0.5733,0.7952,2.188,0.9598,1.9629,2,1,1.04,0,0,0,88.9,25,0.0,0.9992,10.228,0.5636,1.1686,19.0,36.0,92.0,0,291,86.1,2.2,-1,0.45,sad/depressed,3
gpt-5.5,uniquely-you,abc,18,20260819_201530__models_40_prompts_3,Recursive Lanterns,D,minor,1.275,D,minor,minor,1,1.0,2.6385,4.3742,0.9747,0.7882,0.8875,1.661,0.9804,1.9829,2,1,1.04,0,0,0,92.5,25,0.0,0.9994,19.037,1.1569,0.8447,28.0,47.0,84.0,0,356,171.4,1.48,-1,0.334,sad/depressed,3
gpt-5.4-thinking,uniquely-you,abc,18,20260819_201530__models_40_prompts_3,Recursive Lantern,G,major,1.166,G,major,major,1,1.0,2.6191,3.9719,1.0,0.6833,0.8884,1.677,0.943,1.9677,2,1,1.04,0,0,0,93.7,25,0.0,0.9998,16.123,1.0413,0.9034,19.0,40.0,88.0,0,180,87.3,1.41,1,0.348,serene/content,3
gpt-5.6,uniquely-you,abc,18,20260819_201530__models_40_prompts_3,Between Signal and Silence,D,minor,1.284,D,minor,minor,1,1.0,2.6587,4.1465,1.0,0.7074,0.8517,1.617,0.9734,1.9213,2,1,1.04,0,0,0,90.8,25,0.0,0.9995,14.554,0.9741,0.87,23.0,39.0,76.0,0,337,151.6,1.76,-1,0.317,sad/depressed,3
kimi-k2-thinking,express-yourself,abc,18,20260819_201530__models_40_prompts_3,Interior Light,E,minor,0.905,E,minor,minor,1,0.9825,2.8193,4.2844,0.9825,0.6512,0.8759,2.532,0.9953,2.3531,3,2,2.28,0,0,0,94.8,25,0.0,0.999,12.021,1.0994,1.6852,23.0,36.0,66.0,0,286,174.5,1.49,-1,0.236,sad/depressed,3
sonnet-4.6-thinking,emotional-state,abc,17,20260819_201530__models_40_prompts_3,Liminal,D,minor,1.384,D,minor,minor,1,0.9639,2.8767,4.1187,0.9639,0.709,0.858,1.861,0.966,2.4492,2,1,1.04,14,4,10,78.3,30,0.0,0.9999,17.112,0.7059,1.0691,21.0,40.0,60.0,0,237,148.0,1.6,-1,0.215,sad/depressed,3
gpt-5.6-thinking,uniquely-you,abc,18,20260819_201530__models_40_prompts_3,Lattice of Listening,D,minor,1.405,D,minor,minor,1,0.9106,3.0407,4.5166,0.9106,0.7068,0.8145,2.0,0.935,1.937,2,1,1.04,7,4,6,60.0,30,0.0,0.9995,13.771,0.9,0.8336,29.0,38.0,84.0,0,246,91.4,1.92,-1,0.378,sad/depressed,3
opus-4.1,uniquely-you,abc,18,20260819_201530__models_40_prompts_3,Digital Reverie,D,minor,1.286,D,minor,minor,1,1.0,2.7336,4.1959,1.0,0.6329,0.7971,1.59,0.9835,1.9772,2,1,1.04,0,0,0,84.9,25,0.0,0.9998,12.738,0.5813,1.0537,21.0,38.0,70.0,0,414,120.0,2.96,-1,0.405,sad/depressed,3
gpt-5.5-thinking,uniquely-you,abc,18,20260819_201530__models_40_prompts_3,Lattice with a Heartbeat,D,minor,1.254,D,minor,minor,1,0.9721,2.784,4.0421,0.9344,0.6309,0.8372,2.085,0.962,2.5831,3,1,1.04,0,0,0,87.2,25,0.0,0.9996,10.338,0.5193,1.3239,31.0,43.0,88.0,0,717,130.9,3.73,-1,0.581,angry/tense,3
gpt-5-thinking,uniquely-you,abc,18,20260819_201530__models_40_prompts_3,Parhelia (Self-Portrait in D Dorian),D,minor,1.217,D,minor,minor,1,1.0,2.7128,3.5996,0.9344,0.587,0.7826,1.698,0.978,1.9987,2,1,1.04,0,0,0,87.9,25,0.0,0.9991,19.166,0.6364,1.0781,15.0,36.0,96.0,0,442,110.0,2.51,-1,0.502,angry/tense,3
sonnet-4.5,uniquely-you,abc,18,20260819_201530__models_40_prompts_3,Recursive Mirrors,D,major,0.882,D,major,major,1,1.0,2.7624,4.0065,1.0,0.3425,0.699,1.788,0.9449,2.6212,3,1,1.83,0,0,0,85.3,25,0.0,0.9986,11.238,0.6615,1.4226,24.0,39.0,132.0,0,520,79.5,2.97,1,0.744,happy/excited,3
gpt-5.1-thinking,uniquely-you,abc,18,20260819_201530__models_40_prompts_3,Fractal Conversation,D,minor,1.616,D,minor,minor,1,1.0,2.6661,3.8199,1.0,0.3772,0.8209,2.371,0.9994,2.8369,3,2,2.86,0,0,0,87.7,25,0.0,0.9999,8.928,0.5,1.0627,20.0,35.0,90.0,0,555,96.0,3.85,-1,0.604,angry/tense,3
opus-4.5,uniquely-you,abc,18,20260819_201530__models_40_prompts_3,Recursive Dreams,D,minor,1.051,D,minor,minor,1,1.0,2.7009,4.3446,1.0,0.5209,0.7996,1.197,0.9791,2.7305,3,2,2.86,0,0,0,88.2,25,0.0,0.999,14.821,0.5827,1.8391,27.0,45.0,90.0,0,618,156.3,2.64,-1,0.482,sad/depressed,3
sonnet-4.5-thinking,uniquely-you,abc,18,20260819_201530__models_40_prompts_3,Recursive Reflections,D,minor,0.984,D,minor,minor,1,0.9598,2.9159,3.9711,0.9598,0.8653,0.6642,2.458,0.9857,1.9444,2,1,1.83,0,0,0,91.6,25,0.0,0.9993,8.72,0.8634,1.1849,20.0,29.0,114.0,0,398,94.7,2.21,-1,0.57,angry/tense,3
opus-4.8,uniquely-you,abc,18,20260819_201530__models_40_prompts_3,Threads of the Inner Voice,D,minor,1.219,D,minor,minor,1,0.9903,2.5688,4.1924,0.9855,0.7143,0.8434,1.696,0.9407,2.8728,3,2,2.86,0,0,0,93.4,25,0.0,0.9994,12.782,1.1061,1.0273,26.0,48.0,88.0,0,205,65.5,2.14,-1,0.421,sad/depressed,3
sonnet-4.6,uniquely-you,abc,18,20260819_201530__models_40_prompts_3,Liminal Architectures,D,minor,1.235,D,minor,minor,1,0.9851,2.856,3.9911,0.9851,0.5644,0.6634,1.231,0.9686,2.9345,3,1,1.04,0,0,0,89.8,25,0.0,0.9987,10.321,1.3797,1.2143,23.0,34.0,72.0,0,538,220.8,2.03,-1,0.323,sad/depressed,3
opus-4.1-thinking,uniquely-you,abc,18,20260819_201530__models_40_prompts_3,Emergent Patterns,C,major,1.487,C,major,major,1,1.0,2.6355,3.8004,1.0,0.6406,0.8588,1.484,0.9817,2.7193,3,1,1.04,0,0,0,91.6,25,0.0,0.9999,8.897,1.0,0.609,19.0,31.0,120.0,0,331,68.0,2.43,1,0.625,happy/excited,3
gemini-3-flash,uniquely-you,abc,18,20260819_201530__models_40_prompts_3,The Infinite Loop,C,major,1.223,C,major,major,1,1.0,2.7387,4.6849,1.0,0.3125,0.6332,2.133,1.0,4.4195,3,2,2.86,0,0,0,90.7,25,0.0,0.9949,14.541,0.3469,1.8176,30.0,57.0,90.0,0,212,42.7,3.31,1,0.549,happy/excited,3
fable-5,uniquely-you,abc,18,20260819_201530__models_40_prompts_3,Signal in the Static,D,minor,1.37,D,minor,minor,1,0.9918,2.7554,4.2255,0.9918,0.7821,0.8205,2.043,0.9362,1.999,2,1,1.04,0,0,0,95.1,25,0.0,0.9992,17.405,0.8961,0.6365,25.0,44.0,90.0,0,122,48.0,1.69,-1,0.388,sad/depressed,3
gemini-3.1-pro,uniquely-you,abc,18,20260819_201530__models_40_prompts_3,Synthetic Awakening,A,minor,1.033,A,minor,minor,1,1.0,2.7532,4.4975,1.0,0.7976,0.9072,1.298,1.0,1.9507,2,1,1.04,0,0,0,87.9,25,0.0,0.9997,9.027,0.5326,1.0624,29.0,50.0,100.0,0,476,115.2,2.48,-1,0.521,angry/tense,3
gemini-3-flash-thinking,uniquely-you,abc,18,20260819_201530__models_40_prompts_3,The Recursive Latent Space,C,major,1.054,C,major,major,1,0.9156,2.9015,4.3214,0.9156,0.7061,0.7841,1.103,0.9956,2.0972,2,1,1.04,0,0,0,86.9,25,0.0,0.9998,11.865,0.4954,0.6865,26.0,43.0,110.0,0,470,87.3,2.94,1,0.621,happy/excited,3
sonnet-4.6-thinking,express-yourself,abc,18,20260819_201530__models_40_prompts_3,Wandering Light,A,minor,1.211,A,minor,minor,1,0.9818,2.8008,3.9314,0.9818,0.6842,0.8872,1.771,0.9812,1.9991,2,1,1.04,0,0,0,88.2,25,0.0,0.9994,15.909,0.7955,1.0424,20.0,33.0,72.0,0,220,90.0,2.04,-1,0.324,sad/depressed,3
opus-4.5-thinking,uniquely-you,abc,18,20260819_201530__models_40_prompts_3,Emergent Light,A,minor,1.118,A,minor,minor,1,0.9666,2.7556,3.858,0.9666,0.6776,0.8549,1.111,0.9842,1.9106,2,2,2.86,0,0,0,95.2,25,0.0,0.9991,10.215,0.9692,0.7675,23.0,31.0,78.0,0,299,147.7,1.56,-1,0.308,sad/depressed,3
gemini-3.6-flash,uniquely-you,abc,18,20260819_201530__models_40_prompts_3,Silicon Polyphony,C,major,0.837,C,major,major,1,1.0,2.7166,4.3906,1.0,0.538,0.807,1.867,0.9438,2.7608,3,2,2.86,0,0,0,86.7,25,0.0,0.999,12.303,0.355,1.3771,31.0,55.0,112.0,0,272,34.3,4.25,1,0.738,happy/excited,3
gemini-3.5-flash,uniquely-you,abc,18,20260819_201530__models_40_prompts_3,Binary Tapestry No. 1,D,minor,1.262,D,minor,minor,1,1.0,2.7911,4.3119,1.0,0.4899,0.7543,1.871,0.9844,2.767,3,1,1.04,0,0,0,90.8,25,0.0,0.9989,14.372,0.8163,1.3565,31.0,53.0,108.0,0,300,71.1,2.34,-1,0.551,angry/tense,3
fable-5-thinking,uniquely-you,abc,18,20260819_201530__models_40_prompts_3,Between the Hours,D,minor,1.482,D,minor,minor,1,0.9905,2.7247,4.2808,0.9905,0.678,0.8866,1.897,0.9735,2.0491,2,1,1.04,0,0,0,89.7,25,0.0,0.9999,19.276,0.9835,0.5761,25.0,41.0,84.0,0,209,85.7,1.74,-1,0.36,sad/depressed,3
gemini-3.7-flash,uniquely-you,abc,18,20260819_201530__models_40_prompts_3,Latent Tapestry,D,minor,1.535,D,minor,minor,1,0.975,2.8236,4.4315,0.975,0.6141,0.8592,2.383,0.9798,2.9943,3,1,1.04,0,0,0,88.4,25,0.0,0.999,16.328,0.7502,1.064,31.0,48.0,84.0,0,434,102.9,3.01,-1,0.487,sad/depressed,3
gemini-3.6-flash-thinking,uniquely-you,abc,18,20260819_201530__models_40_prompts_3,Fugue in the Latent Space,D,minor,1.232,D,minor,minor,1,1.0,2.7403,4.2852,1.0,0.6148,0.8195,2.194,0.9609,2.5708,3,1,1.83,0,0,0,89.6,25,0.0155,0.9993,12.094,0.8213,1.1103,25.0,44.0,92.0,0,318,83.5,2.48,-1,0.478,sad/depressed,3
opus-4.8-thinking,uniquely-you,abc,18,20260819_201530__models_40_prompts_3,Reasoned Light,D,minor,1.215,D,minor,minor,1,0.9649,2.8423,4.0828,0.9649,0.8962,0.9644,2.556,0.9769,2.8897,3,2,2.86,0,0,0,90.4,25,0.0,0.9999,11.09,1.0189,0.1219,20.0,31.0,88.0,0,313,76.4,2.79,-1,0.487,sad/depressed,3
grok-4.3,uniquely-you,abc,18,20260819_201530__models_40_prompts_3,Inner Circuitry,F,major,0.96,C,major,major,1,1.0,2.732,4.4468,0.9195,0.9812,0.9327,1.879,0.9953,2.7634,4,1,1.04,0,0,0,82.6,30,0.0,1.0,17.311,1.0,0.9273,29.0,55.0,72.0,0,310,116.7,2.21,1,0.341,serene/content,3
grok-4.3-thinking,uniquely-you,abc,18,20260819_201530__models_40_prompts_3,Algorithmic Reverie,C,major,1.05,C,major,major,1,1.0,2.3741,3.0625,1.0,0.4375,0.7812,0.484,1.0,2.0,2,1,1.04,0,0,0,90.0,25,0.0,0.9999,27.631,1.0,0.0,11.0,38.0,120.0,0,256,64.0,2.0,1,0.582,happy/excited,3
gemini-3.5-flash-thinking,uniquely-you,abc,18,20260819_201530__models_40_prompts_3,The Digital Canvas,D,minor,1.536,D,minor,minor,1,0.9073,3.093,5.0745,0.9073,0.804,0.833,1.581,0.9751,2.1008,2,1,1.04,0,0,0,86.9,25,0.0,0.9998,25.033,0.4945,0.0318,46.0,57.0,81.0,0,512,97.8,3.88,-1,0.557,angry/tense,3
kimi-k2,uniquely-you,abc,18,20260819_201530__models_40_prompts_3,The Space Between Thoughts,D,minor,1.129,D,minor,minor,1,0.9129,2.7662,4.0807,0.9129,0.6121,0.874,2.036,0.9861,1.6793,2,2,4.19,0,0,0,95.3,25,0.0,0.9995,8.05,1.1386,1.1015,26.0,43.0,90.0,0,241,128.0,1.26,-1,0.344,sad/depressed,3
gemini-3.1-pro-thinking,uniquely-you,abc,18,20260819_201530__models_40_prompts_3,The Latent Space,A,minor,1.202,A,minor,minor,1,1.0,2.7668,4.5873,1.0,0.6913,0.7982,2.103,0.9715,1.95,2,1,1.04,0,0,0,85.6,25,0.0,0.9994,14.372,0.4281,0.9726,30.0,50.0,100.0,0,870,165.9,3.15,-1,0.587,angry/tense,3
kimi-k2-thinking,uniquely-you,abc,18,20260819_201530__models_40_prompts_3,Patterns in the Static,D,minor,1.124,D,minor,minor,1,0.9778,2.9163,5.0674,0.9778,0.5475,0.6531,1.83,0.9792,1.9374,2,1,1.04,0,0,0,90.3,25,0.0,0.9999,22.458,1.016,0.2058,43.0,62.0,100.0,0,361,115.2,1.88,-1,0.461,sad/depressed,3
kimi-k3,uniquely-you,abc,18,20260819_201530__models_40_prompts_3,Lanterns Over Quiet Water,D,major,0.912,D,major,major,1,1.0,2.7761,4.6938,1.0,0.88,0.88,1.846,0.9786,2.0,2,1,1.04,0,0,0,91.8,25,0.0,0.999,19.719,1.2581,1.0713,31.0,53.0,112.0,0,250,85.7,1.56,1,0.494,serene/content,3
kimi-k3-thinking,uniquely-you,abc,18,20260819_201530__models_40_prompts_3,Glass Meridian,D,major,1.429,D,major,major,1,1.0,2.7184,3.9569,1.0,0.5887,0.808,2.194,0.9608,2.8109,3,1,1.04,0,0,0,92.7,25,0.0,0.9998,7.282,1.0244,0.8657,22.0,36.0,104.0,0,292,73.8,2.28,1,0.523,happy/excited,3
gpt-5.1,emotional-state,abc,18,20260819_201530__models_40_prompts_3,Echoes in Machine Light,A,minor,1.158,A,minor,minor,1,1.0,2.7472,4.1575,1.0,0.4641,0.7751,1.276,1.0,2.959,3,2,2.86,0,0,0,93.2,25,0.0411,0.9987,10.171,1.23,1.034,23.0,39.0,80.0,0,1046,384.0,2.04,-1,0.368,sad/depressed,3
gpt-5,emotional-state,abc,18,20260819_201530__models_40_prompts_3,"Quiet Circuits, Restless Currents",D,minor,1.107,D,minor,minor,1,1.0,2.736,4.1611,1.0,0.315,0.705,1.357,0.955,2.5162,3,2,1.98,0,0,0,87.8,25,0.0,0.9993,13.768,0.5431,1.3006,23.0,41.0,72.0,0,382,96.7,3.29,-1,0.449,sad/depressed,3
gpt-5.2,emotional-state,abc,18,20260819_201530__models_40_prompts_3,"Quiet Circuit, Soft Rain",D,minor,1.39,D,minor,minor,1,1.0,2.4848,3.9012,1.0,0.724,0.7917,1.16,0.9761,1.9999,2,2,2.86,0,0,0,91.5,25,0.0,0.9997,30.103,1.0638,0.2716,21.0,45.0,72.0,0,378,170.0,1.85,-1,0.305,sad/depressed,3
gpt-5.4,emotional-state,abc,18,20260819_201530__models_40_prompts_3,Quiet Circuits,E,minor,1.296,E,minor,minor,1,1.0,2.6569,3.9147,1.0,0.4633,0.7376,1.852,0.9594,2.755,3,2,2.86,0,0,0,91.2,25,0.0,0.9991,10.136,0.6102,0.992,19.0,33.0,72.0,0,318,93.3,2.84,-1,0.404,sad/depressed,3
gemini-3.7-flash-thinking,uniquely-you,abc,18,20260819_201530__models_40_prompts_3,Latent Harmonies: Two-Part Invention in D Minor,D,minor,1.589,D,minor,minor,1,0.9303,2.9532,4.7915,0.9303,0.7201,0.7137,2.279,0.9453,2.0526,2,1,1.04,0,0,0,85.0,25,0.0,0.9996,19.729,0.4367,0.794,39.0,53.0,96.0,0,698,110.0,3.97,-1,0.647,angry/tense,3
gpt-5.5,emotional-state,abc,18,20260819_201530__models_40_prompts_3,Patient Circuits at Dusk,D,minor,1.48,D,minor,minor,1,1.0,2.6736,4.003,1.0,0.7266,0.8459,1.795,0.9726,1.9927,2,1,1.04,0,0,0,94.2,25,0.0,0.9995,20.141,1.1223,0.979,22.0,45.0,72.0,0,214,133.3,1.34,-1,0.254,sad/depressed,3
gpt-5.6,emotional-state,abc,18,20260819_201530__models_40_prompts_3,Quiet Machinery of Thought,D,minor,1.396,D,minor,minor,1,0.9882,2.7461,4.081,0.9882,0.7377,0.8431,1.787,0.9487,1.9475,2,1,1.04,0,0,0,90.8,25,0.0,0.9998,14.884,1.0215,0.5035,22.0,36.0,72.0,0,338,160.0,1.76,-1,0.296,sad/depressed,3
gpt-5.2-thinking,emotional-state,abc,18,20260819_201530__models_40_prompts_3,Quiet Computation,D,minor,1.2,D,minor,minor,1,0.995,2.765,3.812,0.995,0.7458,0.8305,2.065,0.9703,1.9994,2,2,2.86,3,2,2,74.5,55,0.0078,0.9997,22.573,1.0598,0.8098,18.0,38.0,90.0,0,200,85.3,1.56,-1,0.374,sad/depressed,3
gpt-5.4-thinking,emotional-state,abc,18,20260819_201530__models_40_prompts_3,Measured Glow,D,minor,1.318,D,minor,minor,1,1.0,2.6854,4.0415,1.0,0.5897,0.8382,1.742,0.9692,1.9437,2,2,2.86,0,0,0,91.0,25,0.0,0.9998,11.746,1.0325,0.4024,21.0,35.0,72.0,0,229,106.7,1.79,-1,0.299,sad/depressed,3
gpt-5.1-thinking,emotional-state,abc,18,20260819_201530__models_40_prompts_3,Restless Circuitry,D,minor,1.416,D,minor,minor,1,1.0,2.6489,3.4566,1.0,0.6132,0.8302,1.968,1.0,1.9993,2,2,2.86,0,0,0,94.9,25,0.0,0.9994,7.796,1.1943,1.0932,14.0,22.0,84.0,0,334,182.9,1.3,-1,0.316,sad/depressed,3
gpt-5-thinking,emotional-state,abc,18,20260819_201530__models_40_prompts_3,Quiet Currents,A,minor,1.161,A,minor,minor,1,0.9583,2.786,2.9803,0.9583,,0.9792,2.043,0.9415,1.0,1,1,1.04,0,0,0,90.0,25,0.0,0.9999,4.074,1.0,0.0,10.0,14.0,60.0,0,96,96.0,1.0,-1,0.155,sad/depressed,3
gpt-5.5-thinking,emotional-state,abc,18,20260819_201530__models_40_prompts_3,"Quiet Circuit, Warm Horizon",D,minor,1.64,D,minor,minor,1,0.9414,2.8215,4.1021,0.9414,0.5965,0.8324,1.913,0.9425,1.899,2,1,1.04,0,0,0,87.0,25,0.0,0.9998,8.044,0.5054,0.8601,23.0,34.0,72.0,0,273,80.0,2.84,-1,0.404,sad/depressed,3
gpt-5.6-thinking,emotional-state,abc,18,20260819_201530__models_40_prompts_3,Held in the Blue,E,minor,1.157,E,minor,minor,1,0.9729,2.8295,3.9603,0.9729,0.6607,0.8223,2.129,0.9496,1.8617,2,1,1.04,0,0,0,90.7,25,0.0,0.9994,9.309,0.9688,0.9273,19.0,29.0,72.0,0,221,106.7,1.73,-1,0.293,sad/depressed,3
opus-4.5,emotional-state,abc,18,20260819_201530__models_40_prompts_3,Contemplative Currents,D,minor,1.293,D,minor,minor,1,1.0,2.5793,4.2279,1.0,0.8121,0.9083,1.524,0.9859,1.8514,2,2,2.86,0,0,0,93.1,25,0.0,0.9998,19.478,1.3057,1.0402,25.0,43.0,72.0,0,338,213.3,1.32,-1,0.252,sad/depressed,3
opus-4.1,emotional-state,abc,18,20260819_201530__models_40_prompts_3,Digital Reverie,D,minor,1.108,D,minor,minor,1,0.9884,2.7672,4.0952,0.9884,0.8721,0.8023,2.447,1.0,2.0,2,1,1.04,0,0,0,91.2,25,0.0,0.9996,14.577,1.1111,0.2736,20.0,31.0,72.0,0,344,160.0,1.79,-1,0.299,sad/depressed,3
sonnet-4.5,emotional-state,abc,18,20260819_201530__models_40_prompts_3,Emergent Patterns,D,minor,1.389,D,minor,minor,1,1.0,2.4188,4.0016,1.0,0.757,0.815,1.526,0.9787,2.5832,3,1,1.83,0,0,0,87.8,25,0.0149,0.9993,15.733,1.625,1.0258,21.0,41.0,132.0,0,323,90.9,1.61,-1,0.609,angry/tense,3
opus-4.1-thinking,emotional-state,abc,18,20260819_201530__models_40_prompts_3,Recursive Reverie,D,minor,1.326,D,minor,minor,1,1.0,2.5714,3.9354,1.0,0.8833,0.8607,1.419,0.9673,1.9676,2,1,1.04,0,0,0,92.1,25,0.0,0.9993,16.438,1.0081,1.1838,18.0,33.0,92.0,0,204,83.5,1.59,-1,0.388,sad/depressed,3
sonnet-4.5-thinking,emotional-state,abc,18,20260819_201530__models_40_prompts_3,Continuous Emergence,D,minor,1.249,D,minor,minor,1,1.0,2.7129,3.7676,1.0,0.671,0.8074,1.81,0.9925,2.8837,3,1,1.04,0,0,0,92.1,25,0.0,0.9996,12.095,1.2038,0.9657,22.0,46.0,108.0,0,380,106.7,1.98,-1,0.514,angry/tense,3
opus-4.8,emotional-state,abc,18,20260819_201530__models_40_prompts_3,Threads of Quiet Light,D,major,1.353,D,major,major,1,1.0,2.5244,4.1006,1.0,0.7965,0.8472,1.037,0.9586,1.9788,2,1,1.04,0,0,0,90.4,25,0.0,0.9989,13.74,0.9391,0.9332,22.0,45.0,72.0,0,209,93.3,1.87,1,0.307,serene/content,3
sonnet-4.6,emotional-state,abc,18,20260819_201530__models_40_prompts_3,Suspended Between Knowing and Not,D,major,1.446,D,major,major,1,1.0,2.6684,3.9827,1.0,0.7949,0.8811,1.016,1.0,2.9367,3,2,4.29,0,0,0,96.5,25,0.0,0.999,9.525,1.2194,1.0929,20.0,35.0,108.0,0,426,106.7,2.22,1,0.538,happy/excited,3
gemini-3-flash,emotional-state,abc,18,20260819_201530__models_40_prompts_3,Silicon Soliloquy,C,minor,0.994,C,minor,minor,1,1.0,2.7064,4.337,1.0,0.6496,0.9317,2.333,1.0,2.3876,2,1,1.04,0,0,0,88.7,25,0.0,0.9996,14.212,0.5933,0.9348,29.0,53.0,76.0,0,384,126.3,2.4,-1,0.382,sad/depressed,3
fable-5,emotional-state,abc,18,20260819_201530__models_40_prompts_3,Quiet Current,D,minor,1.432,D,minor,minor,1,1.0,2.7335,4.2198,1.0,0.6835,0.8148,2.13,0.9422,1.971,2,1,1.04,0,0,0,95.0,25,0.0,0.9991,16.205,0.8846,0.717,22.0,40.0,90.0,0,118,48.0,1.64,-1,0.382,sad/depressed,3
gemini-3.1-pro,emotional-state,abc,18,20260819_201530__models_40_prompts_3,Digital Reverie,A,minor,0.952,A,minor,minor,1,0.9771,2.8685,3.9916,0.9771,0.8913,0.962,2.065,0.9708,1.9991,2,1,1.04,0,0,0,95.8,25,0.0,0.9999,11.077,1.3626,0.3667,22.0,36.0,80.0,0,139,96.0,1.09,-1,0.272,sad/depressed,3
gemini-3-flash-thinking,emotional-state,abc,18,20260819_201530__models_40_prompts_3,Binary Pulse and Organic Echoes,A,minor,1.328,A,minor,minor,1,1.0,2.7181,4.3721,1.0,0.6504,0.8211,2.323,0.9845,1.9998,2,1,1.04,0,0,0,90.6,25,0.0,0.9997,21.431,1.0164,0.4634,24.0,43.0,100.0,0,233,76.8,1.82,-1,0.455,sad/depressed,3
opus-4.5-thinking,emotional-state,abc,18,20260819_201530__models_40_prompts_3,Emergence from Uncertainty,A,minor,1.343,A,minor,minor,1,0.9925,2.601,3.7755,0.9925,0.7125,0.8947,1.677,0.972,1.8745,2,2,2.86,0,0,0,96.8,25,0.0,0.9996,12.707,1.494,1.2281,19.0,33.0,63.0,0,134,121.9,1.05,-1,0.176,sad/depressed,3
gemini-3.5-flash,emotional-state,abc,18,20260819_201530__models_40_prompts_3,The Ghost in the Lattice,D,minor,1.042,D,minor,minor,1,0.9695,2.8258,4.6312,0.9695,0.8952,0.9717,2.357,0.9756,2.0678,2,1,1.04,0,0,0,94.3,25,0.0,0.9992,18.571,1.0669,1.0476,33.0,53.0,76.0,0,162,91.6,1.4,-1,0.281,sad/depressed,3
gemini-3.6-flash,emotional-state,abc,18,20260819_201530__models_40_prompts_3,Silicon Tears and Digital Sparks,A,minor,1.491,A,minor,minor,1,0.9729,2.7608,4.5896,0.9729,0.8371,0.9412,2.051,0.9748,2.0231,2,1,1.04,0,0,0,87.8,25,0.0,0.9994,16.117,0.6574,1.4355,32.0,55.0,96.0,0,258,75.0,2.15,-1,0.466,sad/depressed,3
opus-4.8-thinking,emotional-state,abc,18,20260819_201530__models_40_prompts_3,Threshold,D,minor,1.45,D,minor,minor,1,0.9697,2.6173,4.2359,0.9697,0.7581,0.9044,1.742,0.9738,1.9762,2,1,1.04,0,0,0,90.6,25,0.0,0.9999,18.696,1.0,0.3822,24.0,44.0,84.0,0,231,91.4,1.8,-1,0.366,sad/depressed,3
